日付,source_url,機種,平均差枚,平均G数,勝率,出率
2026-06-11,https://min-repo.com/3158750/,ニューキングハナハナV‐30,-655,6402,2/7,96.6%
2026-06-11,https://min-repo.com/3158750/,バーサスリヴァイズ,-764,6585,0/2,96.1%
2026-06-11,https://min-repo.com/3158750/,L戦国乙女４　戦乱に閃く炯眼の軍師,-849,6749,1/3,95.8%
2026-06-11,https://min-repo.com/3158750/,スマスロ サンダーV,-880,5243,1/5,94.4%
2026-06-11,https://min-repo.com/3158750/,スマスロ 甲鉄城のカバネリ 海門決戦,-913,6149,6/21,95.1%
2026-06-11,https://min-repo.com/3158750/,LBスロットGALFY,-973,3005,1/2,89.2%
2026-06-11,https://min-repo.com/3158750/,Lタクトオーパス デスティニー,-1158,5432,1/2,92.9%
2026-06-11,https://min-repo.com/3158750/,L戦国乙女5 業火を穿つ宿焔の双刃,-1363,7866,7/20,94.2%
2026-06-11,https://min-repo.com/3158750/,ミスタージャグラー,-1401,6065,1/4,92.3%
2026-06-11,https://min-repo.com/3158750/,SHAKE BONUS TRIGGER,-1412,5700,1/2,91.7%
2026-06-11,https://min-repo.com/3158750/,スマスロBIRDIE WING-Golf Girls’ Story-,-1528,5515,1/3,90.8%
2026-06-11,https://min-repo.com/3158750/,スマスロ スーパーリオエース2,-1551,5376,1/8,90.4%
2026-06-11,https://min-repo.com/3158750/,いざ！番長,-1667,3772,0/3,85.3%
2026-06-11,https://min-repo.com/3158750/,機種,平均差枚,平均G数,勝率,出率
2026-06-11,https://min-repo.com/3158750/,アニマルスロット ドッチ,-1806,3580,0/2,83.2%
2026-06-11,https://min-repo.com/3158750/,沖ドキ！ＧＯＬＤ-30,0,0,0/6,-
2026-06-11,https://min-repo.com/3158750/,キングハナハナ-30,0,0,0/4,-
2026-06-12,https://min-repo.com/3160930/,スマスロ 攻殻機動隊,2870,4140,2/5,123.1%
2026-06-12,https://min-repo.com/3160930/,Lスマスロ北斗の拳,1852,3448,3/5,117.9%
2026-06-12,https://min-repo.com/3160930/,キングハナハナ-30,1169,3055,4/4,112.8%
2026-06-12,https://min-repo.com/3160930/,いざ！番長,803,2003,1/3,113.4%
2026-06-12,https://min-repo.com/3160930/,パチスロ　甲鉄城のカバネリ,756,892,2/3,128.3%
2026-06-12,https://min-repo.com/3160930/,LBスロットGALFY,671,2449,2/2,109.1%
2026-06-12,https://min-repo.com/3160930/,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,480,1818,6/11,108.8%
2026-06-12,https://min-repo.com/3160930/,スマスロ スーパーリオエース2,457,3575,3/8,104.3%
2026-06-12,https://min-repo.com/3160930/,沖ドキ！ＧＯＬＤ-30,424,2058,4/6,106.9%
2026-06-12,https://min-repo.com/3160930/,沖ドキ!ゴージャス 30Φ,365,2474,5/9,104.9%
2026-06-12,https://min-repo.com/3160930/,スマスロ 甲鉄城のカバネリ 海門決戦,348,5224,10/21,102.2%
2026-06-12,https://min-repo.com/3160930/,アレックス ブライト,278,3138,2/4,103%
2026-06-12,https://min-repo.com/3160930/,スマスロ サンダーV,213,4732,3/5,101.5%
2026-06-12,https://min-repo.com/3160930/,Lアクダマドライブ,46,1920,1/3,100.8%
2026-06-12,https://min-repo.com/3160930/,Lタクトオーパス デスティニー,23,3478,1/2,100.2%
2026-06-12,https://min-repo.com/3160930/,機種,平均差枚,平均G数,勝率,出率
2026-06-12,https://min-repo.com/3160930/,ハッピージャグラーＶＩＩＩ,0,3339,1/3,100%
2026-06-12,https://min-repo.com/3160930/,ゴーゴージャグラー３,-68,3774,9/24,99.4%
2026-06-12,https://min-repo.com/3160930/,バーサスリヴァイズ,-93,3869,0/2,99.2%
2026-06-12,https://min-repo.com/3160930/,スマスロ ハナビ,-103,3937,4/9,99.1%
2026-06-12,https://min-repo.com/3160930/,L戦国乙女5 業火を穿つ宿焔の双刃,-134,8103,11/20,99.4%
2026-06-12,https://min-repo.com/3160930/,ネオアイムジャグラーEX,-193,3728,16/54,98.3%
2026-06-12,https://min-repo.com/3160930/,ジャグラーガールズSS,-209,3300,3/4,97.9%
2026-06-12,https://min-repo.com/3160930/,ミスタージャグラー,-278,3037,0/4,97%
2026-06-12,https://min-repo.com/3160930/,Lパチスロ炎炎ノ消防隊2,-287,1333,3/10,92.8%
2026-06-12,https://min-repo.com/3160930/,L東京喰種,-305,2445,11/36,95.8%
2026-06-12,https://min-repo.com/3160930/,ウルトラミラクルジャグラー,-352,2812,1/5,95.8%
2026-06-12,https://min-repo.com/3160930/,スマスロ バイオハザードRE:3,-358,2215,3/11,94.6%
2026-06-12,https://min-repo.com/3160930/,マイジャグラーV,-416,4795,14/41,97.1%
2026-06-12,https://min-repo.com/3160930/,Lパチスロ かぐや様は告らせたい,-417,2169,2/10,93.6%
2026-06-12,https://min-repo.com/3160930/,Lパチスロ革命機ヴァルヴレイヴ2,-442,4531,3/9,96.7%
2026-06-12,https://min-repo.com/3160930/,機種,平均差枚,平均G数,勝率,出率
2026-06-12,https://min-repo.com/3160930/,ファンキージャグラー２ＫＴ,-446,6682,4/16,97.8%
2026-06-12,https://min-repo.com/3160930/,スマスロ化物語,-523,1177,0/10,85.2%
2026-06-12,https://min-repo.com/3160930/,スロット ソードアート・オンラインⅡ,-544,7857,5/12,97.7%
2026-06-12,https://min-repo.com/3160930/,スマスロ ミリオンゴッド-神々の軌跡-,-555,7224,4/11,97.4%
2026-06-12,https://min-repo.com/3160930/,沖ドキ！BLACK,-636,3039,7/20,93%
2026-06-12,https://min-repo.com/3160930/,L不二子BT,-756,1248,0/3,79.8%
2026-06-12,https://min-repo.com/3160930/,SHAKE BONUS TRIGGER,-811,4239,0/2,93.6%
2026-06-12,https://min-repo.com/3160930/,スマスロヨルムンガンド,-849,919,0/3,69.2%
2026-06-12,https://min-repo.com/3160930/,スマスロモンキーターンV,-982,3506,1/10,90.7%
2026-06-12,https://min-repo.com/3160930/,ニューキングハナハナV‐30,-1118,5347,1/7,93%
2026-06-12,https://min-repo.com/3160930/,スマスロ北斗の拳 転生の章2,-1125,5156,2/10,92.7%
2026-06-12,https://min-repo.com/3160930/,A-SLOT+異世界かるてっとBT,-1181,2408,0/2,83.7%
2026-06-12,https://min-repo.com/3160930/,スマスロBIRDIE WING-Golf Girls’ Story-,-1204,4198,0/3,90.4%
2026-06-12,https://min-repo.com/3160930/,真打 吉宗,-1218,5177,2/10,92.2%
2026-06-12,https://min-repo.com/3160930/,L無職転生～異世界行ったら本気だす～,-1750,2395,0/5,75.6%
2026-06-12,https://min-repo.com/3160930/,機種,平均差枚,平均G数,勝率,出率
2026-06-12,https://min-repo.com/3160930/,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,-1760,3786,0/2,84.5%
2026-06-12,https://min-repo.com/3160930/,L戦国乙女４　戦乱に閃く炯眼の軍師,-1990,4060,0/3,83.7%
2026-06-12,https://min-repo.com/3160930/,アニマルスロット ドッチ,-2361,3231,0/2,75.6%
2026-06-13,https://min-repo.com/3163061/,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,1987,8444,8/11,107.8%
2026-06-13,https://min-repo.com/3163061/,スマスロBIRDIE WING-Golf Girls’ Story-,1450,6159,2/3,107.8%
2026-06-13,https://min-repo.com/3163061/,いざ！番長,1219,5940,3/3,106.8%
2026-06-13,https://min-repo.com/3163061/,スマスロ サンダーV,713,4296,3/5,105.5%
2026-06-13,https://min-repo.com/3163061/,ハッピージャグラーＶＩＩＩ,556,6112,3/3,103%
2026-06-13,https://min-repo.com/3163061/,バーサスリヴァイズ,533,6153,1/2,102.9%
2026-06-13,https://min-repo.com/3163061/,ミスタージャグラー,521,6939,2/4,102.5%
2026-06-13,https://min-repo.com/3163061/,アニマルスロット ドッチ,347,6790,1/2,101.7%
2026-06-13,https://min-repo.com/3163061/,沖ドキ！ＧＯＬＤ-30,293,4061,5/6,102.4%
2026-06-13,https://min-repo.com/3163061/,スマスロ ミリオンゴッド-神々の軌跡-,80,7325,4/11,100.4%
2026-06-13,https://min-repo.com/3163061/,スマスロ化物語,37,4206,5/10,100.3%
2026-06-13,https://min-repo.com/3163061/,アレックス ブライト,35,2696,1/4,100.4%
2026-06-13,https://min-repo.com/3163061/,ゴーゴージャグラー３,31,5563,9/24,100.2%
2026-06-13,https://min-repo.com/3163061/,スマスロ ハナビ,-129,4234,5/9,99%
2026-06-13,https://min-repo.com/3163061/,沖ドキ!ゴージャス 30Φ,-149,3951,3/9,98.7%
2026-06-13,https://min-repo.com/3163061/,機種,平均差枚,平均G数,勝率,出率
2026-06-13,https://min-repo.com/3163061/,ファンキージャグラー２ＫＴ,-159,5778,5/16,99.1%
2026-06-13,https://min-repo.com/3163061/,ウルトラミラクルジャグラー,-185,4076,1/5,98.5%
2026-06-13,https://min-repo.com/3163061/,パチスロ　甲鉄城のカバネリ,-216,2497,1/3,97.1%
2026-06-13,https://min-repo.com/3163061/,LBスロットGALFY,-255,4136,1/2,97.9%
2026-06-13,https://min-repo.com/3163061/,スマスロ北斗の拳 転生の章2,-259,6284,3/10,98.6%
2026-06-13,https://min-repo.com/3163061/,L無職転生～異世界行ったら本気だす～,-287,2576,2/5,96.3%
2026-06-13,https://min-repo.com/3163061/,Lパチスロ炎炎ノ消防隊2,-296,5008,5/10,98%
2026-06-13,https://min-repo.com/3163061/,ニューキングハナハナV‐30,-364,4167,1/7,97.1%
2026-06-13,https://min-repo.com/3163061/,L不二子BT,-370,1358,0/3,90.9%
2026-06-13,https://min-repo.com/3163061/,キングハナハナ-30,-382,3111,1/4,95.9%
2026-06-13,https://min-repo.com/3163061/,マイジャグラーV,-383,5779,10/41,97.8%
2026-06-13,https://min-repo.com/3163061/,L東京喰種,-391,5878,14/36,97.8%
2026-06-13,https://min-repo.com/3163061/,沖ドキ！BLACK,-516,4216,11/20,95.9%
2026-06-13,https://min-repo.com/3163061/,ネオアイムジャグラーEX,-517,4694,15/54,96.3%
2026-06-13,https://min-repo.com/3163061/,ジャグラーガールズSS,-602,4444,1/4,95.5%
2026-06-13,https://min-repo.com/3163061/,機種,平均差枚,平均G数,勝率,出率
2026-06-13,https://min-repo.com/3163061/,スマスロ スーパーリオエース2,-619,6271,2/8,96.7%
2026-06-13,https://min-repo.com/3163061/,スマスロ バイオハザードRE:3,-623,3861,4/11,94.6%
2026-06-13,https://min-repo.com/3163061/,L戦国乙女5 業火を穿つ宿焔の双刃,-625,8381,8/20,97.5%
2026-06-13,https://min-repo.com/3163061/,Lスマスロ北斗の拳,-639,6313,2/5,96.6%
2026-06-13,https://min-repo.com/3163061/,スマスロ 甲鉄城のカバネリ 海門決戦,-666,6702,4/21,96.7%
2026-06-13,https://min-repo.com/3163061/,Lパチスロ かぐや様は告らせたい,-690,3206,2/10,92.8%
2026-06-13,https://min-repo.com/3163061/,スマスロヨルムンガンド,-756,3882,1/3,93.5%
2026-06-13,https://min-repo.com/3163061/,SHAKE BONUS TRIGGER,-856,6729,1/2,95.8%
2026-06-13,https://min-repo.com/3163061/,スマスロモンキーターンV,-935,6346,3/10,95.1%
2026-06-13,https://min-repo.com/3163061/,スロット ソードアート・オンラインⅡ,-1130,8165,5/12,95.4%
2026-06-13,https://min-repo.com/3163061/,真打 吉宗,-1130,4202,3/10,91%
2026-06-13,https://min-repo.com/3163061/,Lアクダマドライブ,-1158,2387,1/3,83.8%
2026-06-13,https://min-repo.com/3163061/,A-SLOT+異世界かるてっとBT,-1412,2675,0/2,82.4%
2026-06-13,https://min-repo.com/3163061/,Lパチスロ革命機ヴァルヴレイヴ2,-1425,4765,3/9,90%
2026-06-13,https://min-repo.com/3163061/,L戦国乙女４　戦乱に閃く炯眼の軍師,-1466,7161,1/3,93.2%
2026-06-13,https://min-repo.com/3163061/,機種,平均差枚,平均G数,勝率,出率
2026-06-13,https://min-repo.com/3163061/,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,-1551,4074,0/2,87.3%
2026-06-13,https://min-repo.com/3163061/,スマスロ 攻殻機動隊,-1880,6099,1/5,89.7%
2026-06-13,https://min-repo.com/3163061/,Lタクトオーパス デスティニー,-2014,6544,0/2,89.7%
2026-06-14,https://min-repo.com/3165107/,L戦国乙女４　戦乱に閃く炯眼の軍師,1543,7641,2/3,106.7%
2026-06-14,https://min-repo.com/3165107/,スマスロヨルムンガンド,1450,4060,2/3,111.9%
2026-06-14,https://min-repo.com/3165107/,Lタクトオーパス デスティニー,1227,5741,1/2,107.1%
2026-06-14,https://min-repo.com/3165107/,スマスロ バイオハザードRE:3,1090,3797,5/11,109.6%
2026-06-14,https://min-repo.com/3165107/,いざ！番長,1034,4087,2/3,108.4%
2026-06-14,https://min-repo.com/3165107/,沖ドキ！ＧＯＬＤ-30,841,3361,3/6,108.3%
2026-06-14,https://min-repo.com/3165107/,ミスタージャグラー,579,5885,3/4,103.3%
2026-06-14,https://min-repo.com/3165107/,スマスロ北斗の拳 転生の章2,282,4535,3/10,102.1%
2026-06-14,https://min-repo.com/3165107/,A-SLOT+異世界かるてっとBT,0,3869,1/2,100%
2026-06-14,https://min-repo.com/3165107/,Lパチスロ革命機ヴァルヴレイヴ2,-93,3750,3/9,99.2%
2026-06-14,https://min-repo.com/3165107/,スマスロ ハナビ,-103,3045,2/9,98.9%
2026-06-14,https://min-repo.com/3165107/,ネオアイムジャグラーEX,-181,3787,20/54,98.4%
2026-06-14,https://min-repo.com/3165107/,ジャグラーガールズSS,-220,3375,2/4,97.8%
2026-06-14,https://min-repo.com/3165107/,ファンキージャグラー２ＫＴ,-246,3893,5/16,97.9%
2026-06-14,https://min-repo.com/3165107/,ゴーゴージャグラー３,-266,3450,6/24,97.4%
2026-06-14,https://min-repo.com/3165107/,機種,平均差枚,平均G数,勝率,出率
2026-06-14,https://min-repo.com/3165107/,マイジャグラーV,-290,4800,10/41,98%
2026-06-14,https://min-repo.com/3165107/,真打 吉宗,-306,3613,3/10,97.2%
2026-06-14,https://min-repo.com/3165107/,キングハナハナ-30,-313,5149,1/4,98%
2026-06-14,https://min-repo.com/3165107/,L不二子BT,-324,1180,1/3,90.8%
2026-06-14,https://min-repo.com/3165107/,Lスマスロ北斗の拳,-352,3177,2/5,96.3%
2026-06-14,https://min-repo.com/3165107/,L東京喰種,-399,5342,14/36,97.5%
2026-06-14,https://min-repo.com/3165107/,Lアクダマドライブ,-448,5158,1/3,97.1%
2026-06-14,https://min-repo.com/3165107/,スマスロ スーパーリオエース2,-509,5700,2/8,97%
2026-06-14,https://min-repo.com/3165107/,スマスロ サンダーV,-528,3457,1/5,94.9%
2026-06-14,https://min-repo.com/3165107/,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-593,2941,3/11,93.3%
2026-06-14,https://min-repo.com/3165107/,バーサスリヴァイズ,-671,3848,0/2,94.2%
2026-06-14,https://min-repo.com/3165107/,L無職転生～異世界行ったら本気だす～,-676,3712,2/5,93.9%
2026-06-14,https://min-repo.com/3165107/,スマスロモンキーターンV,-690,4621,4/10,95%
2026-06-14,https://min-repo.com/3165107/,アレックス ブライト,-718,2428,1/4,90.1%
2026-06-14,https://min-repo.com/3165107/,Lパチスロ かぐや様は告らせたい,-727,2597,1/10,90.7%
2026-06-14,https://min-repo.com/3165107/,機種,平均差枚,平均G数,勝率,出率
2026-06-14,https://min-repo.com/3165107/,ウルトラミラクルジャグラー,-750,2208,0/5,88.7%
2026-06-14,https://min-repo.com/3165107/,スマスロ化物語,-824,3045,1/10,91%
2026-06-14,https://min-repo.com/3165107/,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,-834,3745,0/2,92.6%
2026-06-14,https://min-repo.com/3165107/,沖ドキ！BLACK,-870,4467,8/20,93.5%
2026-06-14,https://min-repo.com/3165107/,スマスロ 攻殻機動隊,-898,5053,1/5,94.1%
2026-06-14,https://min-repo.com/3165107/,スマスロ 甲鉄城のカバネリ 海門決戦,-908,6633,6/21,95.4%
2026-06-14,https://min-repo.com/3165107/,ハッピージャグラーＶＩＩＩ,-972,5598,1/3,94.2%
2026-06-14,https://min-repo.com/3165107/,ニューキングハナハナV‐30,-985,4592,1/7,92.8%
2026-06-14,https://min-repo.com/3165107/,LBスロットGALFY,-1019,3107,0/2,89.1%
2026-06-14,https://min-repo.com/3165107/,沖ドキ!ゴージャス 30Φ,-1168,4710,4/9,91.7%
2026-06-14,https://min-repo.com/3165107/,パチスロ　甲鉄城のカバネリ,-1281,2757,0/3,84.5%
2026-06-14,https://min-repo.com/3165107/,スマスロBIRDIE WING-Golf Girls’ Story-,-1327,4623,1/3,90.4%
2026-06-14,https://min-repo.com/3165107/,Lパチスロ炎炎ノ消防隊2,-1371,4498,2/10,89.8%
2026-06-14,https://min-repo.com/3165107/,アニマルスロット ドッチ,-1574,4589,0/2,88.6%
2026-06-14,https://min-repo.com/3165107/,L戦国乙女5 業火を穿つ宿焔の双刃,-1609,7928,4/20,93.2%
2026-06-14,https://min-repo.com/3165107/,機種,平均差枚,平均G数,勝率,出率
2026-06-14,https://min-repo.com/3165107/,SHAKE BONUS TRIGGER,-1667,2942,0/2,81.1%
2026-06-14,https://min-repo.com/3165107/,スマスロ ミリオンゴッド-神々の軌跡-,-2247,6285,3/11,88.1%
2026-06-14,https://min-repo.com/3165107/,スロット ソードアート・オンラインⅡ,-2932,8018,1/12,87.8%
2026-06-15,https://min-repo.com/3167092/,Lパチスロ革命機ヴァルヴレイヴ2,2094,2396,5/9,129.1%
2026-06-15,https://min-repo.com/3167092/,L戦国乙女４　戦乱に閃く炯眼の軍師,1836,3361,2/3,118.2%
2026-06-15,https://min-repo.com/3167092/,アレックス ブライト,1609,3426,3/4,115.7%
2026-06-15,https://min-repo.com/3167092/,LBスロットGALFY,1320,5597,1/2,107.9%
2026-06-15,https://min-repo.com/3167092/,スマスロ北斗の拳 転生の章2,1320,4794,4/10,109.2%
2026-06-15,https://min-repo.com/3167092/,ジャグラーガールズSS,1273,7159,4/4,105.9%
2026-06-15,https://min-repo.com/3167092/,キングハナハナ-30,810,4224,1/4,106.4%
2026-06-15,https://min-repo.com/3167092/,ミスタージャグラー,660,6696,4/4,103.3%
2026-06-15,https://min-repo.com/3167092/,スマスロ 攻殻機動隊,528,3218,2/5,105.5%
2026-06-15,https://min-repo.com/3167092/,スマスロ 甲鉄城のカバネリ 海門決戦,492,5407,9/21,103%
2026-06-15,https://min-repo.com/3167092/,沖ドキ!ゴージャス 30Φ,458,2524,5/9,106%
2026-06-15,https://min-repo.com/3167092/,Lスマスロ北斗の拳,417,4123,3/5,103.4%
2026-06-15,https://min-repo.com/3167092/,L無職転生～異世界行ったら本気だす～,407,1309,3/5,110.4%
2026-06-15,https://min-repo.com/3167092/,ニューキングハナハナV‐30,357,5217,3/7,102.3%
2026-06-15,https://min-repo.com/3167092/,A-SLOT+異世界かるてっとBT,324,2613,1/2,104.1%
2026-06-15,https://min-repo.com/3167092/,機種,平均差枚,平均G数,勝率,出率
2026-06-15,https://min-repo.com/3167092/,スマスロ化物語,241,2000,6/10,104%
2026-06-15,https://min-repo.com/3167092/,いざ！番長,201,2263,2/3,103%
2026-06-15,https://min-repo.com/3167092/,ネオアイムジャグラーEX,130,5908,29/54,100.7%
2026-06-15,https://min-repo.com/3167092/,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,93,2758,1/2,101.1%
2026-06-15,https://min-repo.com/3167092/,L東京喰種,27,3854,12/36,100.2%
2026-06-15,https://min-repo.com/3167092/,Lパチスロ炎炎ノ消防隊2,-56,2123,3/10,99.1%
2026-06-15,https://min-repo.com/3167092/,マイジャグラーV,-75,6853,18/41,99.6%
2026-06-15,https://min-repo.com/3167092/,スマスロ スーパーリオエース2,-75,2186,3/8,98.9%
2026-06-15,https://min-repo.com/3167092/,ゴーゴージャグラー３,-108,6068,13/24,99.4%
2026-06-15,https://min-repo.com/3167092/,ハッピージャグラーＶＩＩＩ,-123,4850,1/3,99.2%
